;679.0579291661701
费尽心机;12.66881799217191
韪;14.600093590343528
韬;18.15651354728371
韭;29.200374363773893
货运;30.032267366907163
韦;45.78633931182762
贝都;14.600093590343528
韧;6.334327784673039
Vol.2;14.600093590343528
Vol.1;14.600093590343528
ApacheSpark2.0;14.600093590343528
会长;40.35689795968023
情诗;18.01338883561935
鞘;18.15651354728371
情话;581.2323781584826
Vol.4;14.600093590343528
SuperJJ;14.600093590343528
鞑;14.600093590343528
贴身;25.156187640878915
玉树;29.200374363773893
鞍;14.600093590343528
鞋;3005.46946811277
恩雪;14.600093590343528
赋诗;18.15651354728371
抓取;6.334327784673039
QSB11;14.600093590343528
贿赂;9.276211067270733
鞅;14.600093590343528
购车;218.5357729892296
百名红;14.600093590343528
瑞丽;31.367927593506963
教学片;14.600093590343528
傣族;14.600093590343528
猥琐;28.212575761367994
玉柴;14.600093590343528
鞭;27.252261002903428
牢记;45.34254091204039
Stephy;14.600093590343528
战报;90.67196954201967
贩运;6.334327784673039
鞠;50.6791704663773
扫墓;6.334327784673039
jojo;6.334327784673039
小卖部;3.6247272405396624
耗电量;14.600093590343528
代行;6.334327784673039
援救;29.200374363773893
拆解;18.807780969450974
[胖哥试车];14.600093590343528
路段;139.10315223043145
动物园;76.21633873335426
小商品;14.600093590343528
交通;567.3945964055674
扬长而去;2.304168670289052
战鼓;18.01338883561935
[铁路光影];14.600093590343528
环城;14.600093590343528
代表;28.81084119798676
作秀;6.334327784673039
犹疑;14.600093590343528
败落;8.059417178038304
王宫;3.6247272405396624
八九十;18.15651354728371
开放式;2.304168670289052
成龙;327.34089324456363
利文斯顿;14.600093590343528
混日子;18.01338883561935
现场;345.99796876815674
黑色;478.58428032966725
打靶;87.68805846734676
牛肉;758.3387730329309
寒山寺;14.600093590343528
跃然;14.600093590343528
狗熊;12.66881799217191
燕郊;7.249593899027729
作祟;3.7509013296604836
FILA;14.600093590343528
赎罪;12.66881799217191
曼哈顿;9.4035890683184
伊莉;14.600093590343528
书面;6.334327784673039
六一四;14.600093590343528
五金;6.334327784673039
乡音;14.600093590343528
地动山摇;14.600093590343528
阿怡微;14.600093590343528
倒掉;36.02723956484714
交还;14.600093590343528
儿童团;14.600093590343528
THEK2;14.600093590343528
掺水;14.600093590343528
人质;67.66865986446217
ＦＡＳＴ;38.00024359130507
何穗;23.9355616859866
自由党;14.600093590343528
五十五万;14.600093590343528
邓州市;6.334327784673039
贝蒂;45.13514526940844
握有;14.600093590343528
走穴;14.600093590343528
扉页;14.600093590343528
佛祖;15.500108433537392
王安;14.600093590343528
修杰;29.200374363773893
贫苦;43.80084232389084
亚邦;14.600093590343528
战鹰;29.200374363773893
王宁;29.200374363773893
后来居上;12.66881799217191
䃼品;38.00024359130507
刘士余;73.00233981858393
朴廷桓;58.40149747429421
搅拌;30.032267366907163
打非;29.200374363773893
王宏;14.600093590343528
岌岌可危;23.9355616859866
做媒;28.048267403982248
朴贞子;14.600093590343528
SmartisanT2;14.600093590343528
云金;14.600093590343528
王室;95.75145390961609
伤者;62.73746388118253
破碎机;38.00024359130507
Palantir;14.600093590343528
段丽阳;14.600093590343528
佳白;14.600093590343528
王宝;519.5663140947344
打雷;18.01338883561935
机械手;14.600093590343528
何种;12.889702106254834
抢走;5.082161297869273
不辞而别;29.200374363773893
踏板;45.13514526940844
债市;116.80599005077184
假山;14.600093590343528
傻事;2.304168670289052
倒挂;23.9355616859866
王孙;22.737716632825958
承重;14.600093590343528
依然;15.095976513545867
BenQ×ZOWIEGEAR;14.600093590343528
王子;65.54437892373552
撞倒;25.33828570063656
S500;30.032267366907163
健壮;8.059417178038304
鼎立;29.200374363773893
伊芙;43.80084232389084
+LV;14.600093590343528
玛多;14.600093590343528
林印孙;14.600093590343528
挺立;14.600093590343528
浦东新区;14.600093590343528
抢购;43.650489586718386
朱伟航;14.600093590343528
身受;6.334327784673039
黑脸;23.9355616859866
贪色;14.600093590343528
低空;104.26862251127696
犯病;38.00024359130507
果励志;14.600093590343528
俭朴;6.334327784673039
公安局;116.47431561735165
体积;63.187855979545375
WWDC2016;160.61132515754315
蒙嘉慧;6.334327784673039
黄英;14.600093590343528
克洛斯特;14.600093590343528
搂抱;6.334327784673039
+KJ;14.600093590343528
潘大渭;14.600093590343528
拉里佩奇;14.600093590343528
玄宗;18.15651354728371
佐科;14.600093590343528
便池;3.6247272405396624
美国队;66.25405556172252
吴雪松;14.600093590343528
牛羚;14.600093590343528
揶揄;14.600093590343528
身后;11.010741035257332
波塞冬;14.600093590343528
熊风;14.600093590343528
启动器;14.600093590343528
欧赛易;14.600093590343528
倒扣;14.600093590343528
催促;29.200374363773893
RSBD;14.600093590343528
投身;6.912860525625259
三星级;14.600093590343528
书院;14.600093590343528
FIBA;58.40149747429421
灵璧县;14.600093590343528
牛群;8.059417178038304
供热;6.334327784673039
押解;14.600093590343528
推测;9.4035890683184
之广珠;14.600093590343528
人证;14.600093590343528
FIFA;30.032267366907163
达斯汀;14.600093590343528
徐勇群;14.600093590343528
麻药;18.15651354728371
位移;31.367927593506963
python;14.600093590343528
藤森庆子;14.600093590343528
撞伤;6.334327784673039
林冲都;14.600093590343528
负荷;14.600093590343528
批量;11.461693975597138
搀扶;25.33828570063656
做好;47.09251468350229
提案;19.003470628743887
Booking;14.600093590343528
倩影;18.15651354728371
Buccellati;14.600093590343528
流光溢彩;18.15651354728371
贵胄;3.6247272405396624
亚运;29.200374363773893
货色;14.600093590343528
黑胜;14.600093590343528
玄学;45.13514526940844
黄色;12.759124105541847
房顶;12.66881799217191
Urbay;14.600093590343528
轩轩皓皓;14.600093590343528
明信片;4.776499500992953
新宝来;14.600093590343528
排他性;14.600093590343528
走私;25.376018742249023
创建者;14.600093590343528
打闹;2.304168670289052
赵恩静;14.600093590343528
手雷;1.052095259722845
豪饮;6.334327784673039
蹊径;7.249593899027729
一波三折;10.874599983508006
跨步;14.600093590343528
遥控器;29.200374363773893
贺聪;14.600093590343528
马尔扎哈;14.600093590343528
接洽;14.600093590343528
蔡国庆;18.15651354728371
假定;14.600093590343528
跳槽;11.461693975597138
黄芪;418.0294764374411
便民;59.18035835941003
倒戈;4.608455509133942
黄花;2.540901457535639
九零;6.334327784673039
黄一琨;14.600093590343528
独煌;14.600093590343528
姗姗来迟;2.304168670289052
敲门声;38.00024359130507
探测;1706.790395628695
白智荣;14.600093590343528
书香;3.6247272405396624
二百五;6.334327784673039
催化;10.874599983508006
ArianaGrande;14.600093590343528
费翔;29.200374363773893
天山南北;14.600093590343528
HIKVISION;14.600093590343528
猝死;157.1496482064002
报请;14.600093590343528
清晰可见;3.7509013296604836
韦德保罗詹;14.600093590343528
摇头;7.249593899027729
何塞马蒂;14.600093590343528
乔丹皮蓬;14.600093590343528
京都;53.930175872327375
班列;18.15651354728371
TFBOYS;194.52599049631212
党工委;14.600093590343528
乾隆;1372.2520621200051
iPhoneError53;14.600093590343528
理会;18.15651354728371
哈努曼;14.600093590343528
抵触;3.6247272405396624
介质;49.34305416804574
爬行;60.049315193034936
走神;9.4035890683184
​阿里;14.600093590343528
乾陵;43.80084232389084
龙江;19.003470628743887
货舱;14.600093590343528
养殖场;11.368639680317738
残羹剩饭;11.368639680317738
跳楼;34.25369248409232
NO.7;38.00024359130507
NO.5;18.01338883561935
玉帝;6.334327784673039
赵磊;14.600093590343528
王川;14.600093590343528
货船;12.66881799217191
球体;152.00389753583426
实地调查;14.600093590343528
玉带;29.200374363773893
信步;29.200374363773893
NO.3;18.01338883561935
NO.4;14.600093590343528
争锋;19.003470628743887
NO.1;12.889702106254834
京郊;131.40758120660809
倒数;34.52961905674815
挂职;29.200374363773893
BurNing;14.600093590343528
贤良;11.368639680317738
传芳;14.600093590343528
丹麦;8.305336978523503
产业革命;14.600093590343528
稍逊风骚;14.600093590343528
Valve;3.6247272405396624
单细胞;38.00024359130507
李登辉;31.367927593506963
驳壳枪;29.200374363773893
插曲;18.15651354728371
‼️;14.600093590343528
报警;414.7482353139609
金圆券;14.600093590343528
偏差;3.6247272405396624
委员会;114.95845125600438
戒毒所;58.40149747429421
柴达木;6.334327784673039
惹麻烦;14.600093590343528
抓起;7.249593899027729
白皮松;14.600093590343528
特约;25.33828570063656
特级;12.889702106254834
杜特尔特提;14.600093590343528
投资;2972.6596612136955
越界;14.600093590343528
反应器;38.00024359130507
亲近;10.874599983508006
倾心;4.776499500992953
跋涉;18.01338883561935
吴敦义;14.600093590343528
抽血;6.334327784673039
长颈鹿;3.6247272405396624
起码;14.499745502024918
人身;9.276211067270733
第一夫人;101.99958957343847
生不逢时;3.6247272405396624
以西;14.600093590343528
新老交替;14.600093590343528
哥伦比亚;119.69315419796376
石油气;14.600093590343528
借据;14.600093590343528
周海滨;14.600093590343528
iPhone7/iPhone7Plus;14.600093590343528
赤穗;14.600093590343528
抓走;6.334327784673039
交配;28.048267403982248
俗气;203.46264878589585
搬家;22.841420671290482
MWCS2016;14.600093590343528
李宗泫;14.600093590343528
制造业;194.4079650961833
阿斯托里;14.600093590343528
疑心病;14.600093590343528
傅园;198.80295096067493
强弩之末;43.80084232389084
iPhoneApp;14.600093590343528
S400;116.47431561735165
福特福克斯;29.200374363773893
身分;29.200374363773893
NGC7822;38.00024359130507
伸缩;14.600093590343528
浏览器;365.0585029652188
牵线;18.01338883561935
承载;7.98088654062341
撑住;6.334327784673039
费纳;14.600093590343528
躺倒;14.600093590343528
便溺;14.600093590343528
值得;101.371555247193
打铁;31.367927593506963
SmartisanOS;14.600093590343528
Turret;14.600093590343528
塞尔达;29.200374363773893
黄蓉;18.15651354728371
环境;46.777998803490135
挪窝;14.600093590343528
仪表;19.003470628743887
V71.0TGDI;14.600093590343528
龙武;14.600093590343528
克林斯曼;58.40149747429421
新安江;43.80084232389084
古力娜扎迪丽热巴;14.600093590343528
珍品;14.600093590343528
产道;14.600093590343528
做客;17.19331252743153
特斯拉;97.39619457291558
指纹;211.7955976367281
花郜林;14.600093590343528
打针;98.65856043129767
赫韦德斯;14.600093590343528
吴青峰;29.200374363773893
假币;53.930175872327375
登机牌;14.600093590343528
何等;7.249593899027729
拳脚;5.730589822868638
手镯;36.234967191205186
乌兰木仁;14.600093590343528
超生;29.200374363773893
广东省;132.60144419744114
针锋相对;7.249593899027729
王谷全;14.600093590343528
密苏里;18.15651354728371
做官;76.4126275989052
二百万;12.66881799217191
爱作秀;14.600093590343528
赛程;228.6390236002046
牙膏;91.25102492058842
明英宗;29.200374363773893
优良;9.276211067270733
雪小禅;38.00024359130507
朴信惠;167.58115998101084
狒狒;2.304168670289052
Windows7SP1;14.600093590343528
物美;14.600093590343528
偃师;14.600093590343528
+5G;14.600093590343528
丹尼索瓦;76.0009743714663
交道;14.600093590343528
冲昏头脑;14.600093590343528
古尔丹;131.40758120660809
自行车;146.96594180756628
Donne;14.600093590343528
+52;14.600093590343528
狐狸;692.1581710238802
商春松;18.15651354728371
习题;14.600093590343528
姚劲波;23.9355616859866
黄金荣;43.80084232389084
抗诉;14.600093590343528
摩博;14.600093590343528
倒插;2.304168670289052
路桥;18.15651354728371
军史馆;29.200374363773893
提早;13.921855815568307
佳真;14.600093590343528
摩卡;14.600093590343528
报警器;14.600093590343528
李敏英;14.600093590343528
AtelierVersace;14.600093590343528
玉山;6.334327784673039
字符串;14.600093590343528
牧羊;4.776499500992953
持续;404.41627350252776
卢森博格;73.00233981858393
信教;12.66881799217191
独独;6.334327784673039
主页;14.600093590343528
房门;203.80123144756328
倒影;12.66881799217191
房间;391.4639933166249
单小虎;14.600093590343528
战无不胜;9.4035890683184
杨颖均;14.600093590343528
现存;25.33828570063656
[话题讨论];14.600093590343528
Monster;14.600093590343528
猜测;23.676564407405092
王志;3.6247272405396624
内燃机;29.200374363773893
牛蒡;38.00024359130507
主题;90.81314618666404
倔强;12.889702106254834
黑红;6.334327784673039
班吉;29.200374363773893
Chromebook;29.200374363773893
[CSGO震撼短片];14.600093590343528
通讯录;31.367927593506963
鼎盛;59.18035835941003
牧草;29.200374363773893
投诉;31.407640187895865
乐队;107.74870508615444
电气化;14.600093590343528
黄翠;14.600093590343528
陈建州;12.66881799217191
功德圆满;38.00024359130507
狰狞;7.249593899027729
现实;81.71524951720322
猛涨;23.9355616859866
手铐;31.367927593506963
库里季;14.600093590343528
拘留所;14.600093590343528
丽颖;6.334327784673039
九尾狐;84.00873301744579
交谈;8.059417178038304
抗议;555.6891576918961
身处;7.249593899027729
扎针;38.00024359130507
油气田;6.334327784673039
温庭筠;14.600093590343528
赴约;14.600093590343528
EV300;29.200374363773893
排污;6.334327784673039
SAYNO;6.334327784673039
据点;18.15651354728371
麦茬;14.600093590343528
独特;44.20967343312172
王强;14.600093590343528
强尼戴普;14.600093590343528
之间;10.717208134561218
Cortex;14.600093590343528
鸿达;14.600093590343528
转会费;189.81581798483208
伫立;14.600093590343528
先拔头筹;31.367927593506963
倭寇;73.00233981858393
享誉;6.334327784673039
狗生;6.334327784673039
物色;3.6247272405396624
麦草;14.600093590343528
所长;9.4035890683184
孙正义;6.334327784673039
换牙;87.60336936036002
王彤;14.600093590343528
扭送;14.600093590343528
握拳;12.66881799217191
义隆;14.600093590343528
狩猎;24.864926385275158
作画;2.304168670289052
之际;4.426883338619661
高志勇;14.600093590343528
乳酪;29.200374363773893
连慈禧;29.200374363773893
马头琴;14.600093590343528
作用;114.42841676329041
泽塞尔曼;14.600093590343528
亲见;38.00024359130507
搜寻;30.13087883501304
丰饶;29.200374363773893
战马;7.249593899027729
交警;1289.1836642673659
jellyfish;38.00024359130507
小秀香;14.600093590343528
体癣;38.00024359130507
踏步;3.6247272405396624
两鬓;6.334327784673039
趾甲;18.01338883561935
出尔反尔;29.200374363773893
走红;139.9474084883557
侨民;29.200374363773893
威廉赫歇尔;38.00024359130507
六安市;14.600093590343528
丹顿;14.600093590343528
谭文胜;14.600093590343528
排泄;38.00024359130507
中餐;27.953403202817086
激将法;14.600093590343528
扭转;8.305336978523503
垂垂老矣;14.600093590343528
李晓旭;102.05794275275629
牛莉;3.6247272405396624
掉泪;18.15651354728371
克里米亚;87.68805846734676
握手;12.85860579705843
傀儡;9.276211067270733
养猪户;18.15651354728371
亚诺;14.600093590343528
投资国;14.600093590343528
麦苗;14.600093590343528
司法部长;14.600093590343528
默默无闻;7.98088654062341
云梦县;14.600093590343528
大势已去;6.334327784673039
任职;2.304168670289052
---;66.17083919879461
张邦鑫;14.600093590343528
曼联重;14.600093590343528
拓荒;6.334327784673039
PrabalGurung2017SS;14.600093590343528
排气;149.3913495869615
熏鱼;29.200374363773893
人行;3.6247272405396624
掌法;14.600093590343528
参会者;14.600093590343528
成高;14.600093590343528
依法;256.9396869608711
拉蒙;14.600093590343528
黄维;6.334327784673039
鼻炎;313.36621035626223
洋务派;6.334327784673039
俊杰;54.47163574505484
余生;21.896561555568226
一万五千;14.600093590343528
拔草;6.334327784673039
膀胱癌;18.01338883561935
挺直;31.367927593506963
排水;38.008403175375975
从业者;12.66881799217191
麦芒;14.600093590343528
休斯敦;43.80084232389084
Mlxg;14.600093590343528
云豹;14.600093590343528
进球数;29.200374363773893
司法部门;14.600093590343528
曹芙嘉;14.600093590343528
供求;14.600093590343528
中频;14.600093590343528
丹霞;73.00233981858393
伊布拉希莫维奇;14.600093590343528
狠狠;13.51404208899767
朱棣若;14.600093590343528
赶紧;70.23533234274366
奥特曼;24.864926385275158
大连市;14.600093590343528
五谷;28.048267403982248
​湖南;14.600093590343528
丹青;31.367927593506963
MODEL;14.600093590343528
佩特;14.600093590343528
止痛药;18.01338883561935
捕猎;4.776499500992953
交响乐;14.600093590343528
房钱;14.600093590343528
中华人民共和国;18.15651354728371
王庆;14.600093590343528
中风;443.7604189344675
豚鼠;6.334327784673039
拉菲;18.15651354728371
京西;58.40149747429421
王平;14.600093590343528
演化史;18.01338883561935
招致;8.059417178038304
难兄难弟;12.66881799217191
王府;21.702621937356238
拉萨;336.46995585849663
陈胜都;14.600093590343528
狡猾;30.032267366907163
资范;14.600093590343528
就事论事;14.600093590343528
琐事;6.334327784673039
提携;3.6247272405396624
因格林;14.600093590343528
乌镇;83.91271602145355
侠气;14.600093590343528
澳大利亚联邦;14.600093590343528
全球通;3.6247272405396624
报表;15.500108433537392
撇下;14.600093590343528
稳中求进;14.600093590343528
乡间;2.104271456076179
玉成;14.600093590343528
传统;122.66337882330915
雷达站;49.34305416804574
高金洪;14.600093590343528
李知恩;14.600093590343528
NONO;14.600093590343528
信条;54.47163574505484
挽留;25.999011421609147
赞美;3.7509013296604836
援建;14.600093590343528
包装物;14.600093590343528
珍妮;14.600093590343528
受不了;19.25243975838998
互连;14.600093590343528
世界大战;92.94850733297798
陈炜强;14.600093590343528
王战;14.600093590343528
主考官;14.600093590343528
戚风;14.600093590343528
赤红;6.334327784673039
GTC4Lusso;14.600093590343528
李春江;14.600093590343528
吕梁市;14.600093590343528
尔神锋;14.600093590343528
大块头;45.13514526940844
乌拉特中旗;14.600093590343528
游泳池;85.52219534276259
切诺基实;14.600093590343528
撂下;14.600093590343528
偿命;9.276211067270733
仇视;2.304168670289052
红一军;14.600093590343528
二郎;11.368639680317738
牛蛙;6.334327784673039
天秤座;6.334327784673039
互通;41.954206292279125
捐献;41.954206292279125
马阎锡山;14.600093590343528
SATICA300;14.600093590343528
乡长;76.0009743714663
拔腿;18.01338883561935
交叉点;18.15651354728371
拦网;43.80084232389084
越秀;6.334327784673039
狸猫;11.368639680317738
临高;29.200374363773893
交费;14.600093590343528
罗纳尔;6.334327784673039
零配件;29.200374363773893
提拔;72.63024447612935
时刻表;43.80084232389084
承认;40.10601560002952
不齿;14.600093590343528
乘除;14.600093590343528
揪心;31.001608027294736
偏好;36.313725448871324
搞好;6.334327784673039
修改;15.19422749660471
赛罗;14.600093590343528
干事长;14.600093590343528
乡镇;101.78471540043957
特色;388.89487646263194
麻花;18.125030462623513
珍奇;14.600093590343528
交货;18.15651354728371
催产;43.80084232389084
揉搓;6.334327784673039
郭德纲;1402.4979531488214
+1.2亿;14.600093590343528
九阳;12.66881799217191
优美;189.58544444433196
也门;203.46264878589585
金钟国;18.15651354728371
健在;42.485934781922985
扶贫;112.5990085269493
松花蛋;14.600093590343528
rust;14.600093590343528
福丽特;14.600093590343528
鹿角;6.334327784673039
[秘技];14.600093590343528
狼狈;9.4035890683184
信服;3.6247272405396624
承诺;27.173440217219316
狼狗;11.368639680317738
ruru;14.600093590343528
牵牛花;11.368639680317738
修整;8.059417178038304
年轻有为;14.600093590343528
揭开;101.44572438505095
S308;14.600093590343528
插手;12.66881799217191
岳云鹏;524.1663260975695
S300;23.9355616859866
成风;6.334327784673039
进化论;98.68800621886267
惠灵顿;14.600093590343528
二迁;14.600093590343528
DOTA2;744.8435065309812
抗衡;17.19331252743153
伏羲;6.334327784673039
wink;14.600093590343528
批语;14.600093590343528
任航;58.40149747429421
李安琪;6.334327784673039
探查;8.059417178038304
S320;14.600093590343528
偷听;39.08424116216486
大开眼界;2.1713294763486717
怒发冲冠;11.368639680317738
为首;6.334327784673039
米老鼠;18.15651354728371
傅勇;14.600093590343528
足球;2066.18728902548
保本;146.00935957433168
佳球;14.600093590343528
白发人;14.600093590343528
手里;14.470083796346174
袁世凯;669.1479499488332
跳水;191.04181283904754
乌合之众;18.15651354728371
搞头;6.334327784673039
拜耳;12.66881799217191
路灵羽;14.600093590343528
招聘;29.990420338208178
麦蒂;58.40149747429421
事迹;10.874599983508006
赔罪;36.02723956484714
苏维硕;14.600093590343528
金国一;14.600093590343528
保有;14.600093590343528
赵泳鑫;14.600093590343528
惠山区;14.600093590343528
猪油;149.3913495869615
环岛;9.4035890683184
成飞;6.334327784673039
鼠疫;14.600093590343528
略知一二;14.600093590343528
VZIO;14.600093590343528
贼船;14.600093590343528
胥上榜;14.600093590343528
打造;122.16954212886114
CarolineIssa;14.600093590343528
苏耀国;14.600093590343528
麦德龙;14.600093590343528
S350;43.80084232389084
打通;78.17249137563367
拜占庭;6.334327784673039
博尔特;232.9635657539516
儿童剧;14.600093590343528
主食;220.17327863230724
揭幕;37.18806073541789
偶发;14.600093590343528
+VR;14.600093590343528
起立;21.702621937356238
托运;14.600093590343528
低矮;18.15651354728371
估算;12.66881799217191
珍珠港;114.95845125600438
​（;14.600093590343528
批评;20.262055892519115
F30PK;14.600093590343528
S330;73.00233981858393
白内障;18.15651354728371
坐立不安;14.600093590343528
​，;18.01338883561935
偌大;14.600093590343528
黑线;18.15651354728371
保暖;634.5141717438274
揭底;6.334327784673039
罗马帝国;59.18035835941003
阿尔卡塞尔;14.600093590343528
韬光养晦;29.200374363773893
何超莲;43.80084232389084
+XV;14.600093590343528
王恺;14.600093590343528
提成;14.600093590343528
黑纱;14.600093590343528
丫鬟;25.33828570063656
搞垮;18.15651354728371
措施;29.963412461688144
钟山区;43.80084232389084
萎靡不振;14.600093590343528
猜想;96.08947078916822
画地为牢;18.01338883561935
侦破;73.00233981858393
黑种;14.600093590343528
Nautilus;29.200374363773893
安德罗尼;14.600093590343528
揽客;36.313725448871324
现任;85.52219534276259
储备;132.60144419744114
现价;23.9355616859866
dcspace;14.600093590343528
打车;305.91248012587636
费祖;14.600093590343528
二马;14.600093590343528
无所顾忌;14.600093590343528
手推车;6.334327784673039
Dolce;14.600093590343528
岳阳市;14.600093590343528
僧兵;14.600093590343528
打转;14.600093590343528
贯穿;7.249593899027729
受害者;47.023974249473596
TAR21;14.600093590343528
冯海宁;14.600093590343528
现今;8.305336978523503
指示;6.912860525625259
切特尼克;14.600093590343528
大吉大利;38.00024359130507
探测仪;38.00024359130507
推断;14.600093590343528
不远千里;18.01338883561935
螺旋桨;25.33828570063656
Xen4.7;14.600093590343528
手迹;6.334327784673039
贺礼;54.0415522054492
倾斜;3.6247272405396624
头盖骨;38.00024359130507
李时珍;98.68800621886267
苏波邦;14.600093590343528
谩骂;9.4035890683184
贡米;14.600093590343528
挪用;87.68805846734676
卡瓦尼伊;14.600093590343528
iMessage;102.20458610322258
不劳而获;14.600093590343528
麻糖;14.600093590343528
子母弹;14.600093590343528
天马行空;11.368639680317738
牲畜;9.4035890683184
RUSH;14.600093590343528
摆动;38.00024359130507
天真无邪;14.600093590343528
飞机场;15.500108433537392
走狗;14.600093590343528
停战;3.6247272405396624
太空人;18.01338883561935
龙战;29.200374363773893
跟斗;14.600093590343528
圣何塞;14.600093590343528
猴年;116.47431561735165
佳绩;47.87265780121135
精品店;14.600093590343528
毒蜘蛛;38.00024359130507
接替;21.702621937356238
苟且偷安;14.600093590343528
鼻涕;30.032267366907163
无处不在;19.003470628743887
王君;29.200374363773893
水平仪;14.600093590343528
会见;1046.7195911506267
冬叔可;14.600093590343528
乌拉那拉氏;14.600093590343528
马达洛尼;14.600093590343528
王后;53.930175872327375
云马;14.600093590343528
马洛塔;29.200374363773893
煎饼;422.7082547652258
惠若琪;276.23092270098226
腰缠万贯;6.334327784673039
Git2.9;14.600093590343528
玩偶;1.052095259722845
五香;87.60336936036002
twins;14.600093590343528
独有;8.305336978523503
胡萝卜;250.98847111595776
阿德瑞;14.600093590343528
父系;14.600093590343528
六二三;14.600093590343528
不务正业;3.7509013296604836
以牙还牙;5.730589822868638
罗开甫;14.600093590343528
任安儿;14.600093590343528
卢安妮;14.600093590343528
MWC2017;14.600093590343528
MWC2016;29.200374363773893
败类;6.334327784673039
斯德洛特;14.600093590343528
探望;39.08424116216486
泰国人;36.313725448871324
巴洛特利;116.80599005077184
独木;14.600093590343528
黑窝;14.600093590343528
英吉利海峡;14.600093590343528
王叔;38.00024359130507
福尔马林;38.00024359130507
抽芽;38.00024359130507
德法西;14.600093590343528
鼓点;14.600093590343528
九鼎;60.049315193034936
侵略;101.78471540043957
拒绝;30.834271282290608
亟需;18.15651354728371
Savoki;14.600093590343528
默石;14.600093590343528
六七年;6.334327784673039
凯文才;14.600093590343528
栖息地;115.03550451979993
现世;6.0844055393138445
帅之子;14.600093590343528
起点;6.79087756269947
仙逝;18.01338883561935
我院;14.600093590343528
云飞;14.600093590343528
手车;43.80084232389084
跪拜;12.889702106254834
健忘;28.048267403982248
地下党;29.200374363773893
犯法;2.304168670289052
踏平;3.6247272405396624
晋江市;6.334327784673039
体能;42.485934781922985
托起;14.600093590343528
独斗;11.368639680317738
黄窦;14.600093590343528
王剑;14.600093590343528
石川佳纯;14.600093590343528
交际;6.334327784673039
卡姆拉尼;14.600093590343528
接收;61.3586607350644
胡希恕;76.0009743714663
貔貅;114.00219234985288
猜忌;18.01338883561935
作者;8.323198300265373
党政机关;14.600093590343528
摔倒;25.376018742249023
推敲;14.600093590343528
九龙;22.737716632825958
手边;14.600093590343528
MXNet;14.600093590343528
勒克莱尔;14.600093590343528
败笔;10.874599983508006
黄丽珠;14.600093590343528
汉孝惠;14.600093590343528
赵照;14.600093590343528
NOVA;14.600093590343528
披萨;36.313725448871324
贫穷;18.436658591014105
做成;287.25628851281476
猎户;49.34305416804574
GLC250dCoupe;14.600093590343528
保护主义;31.367927593506963
猎手;60.067230179194915
方世玉;14.600093590343528
王劲;14.600093590343528
手软;9.00966664489251
底特律;3.6247272405396624
沃尔夫斯堡;14.600093590343528
老祖宗;50.30259003970376
戒除;18.15651354728371
排查;27.953403202817086
不谋而合;6.334327784673039
王勇;14.600093590343528
惠子民;14.600093590343528
狂欢;26.220584034656376
库尔德;145.40022572863876
抄袭;168.92597519523173
发布会;118.5466298272374
刘惠城;14.600093590343528
戴秉国;18.15651354728371
交集;9.276211067270733
产险;6.334327784673039
挠痒;6.334327784673039
爱美;37.61797350204716
面授机宜;14.600093590343528
千回百转;14.600093590343528
张维迎;58.40149747429421
倒流;11.368639680317738
乳齿;14.600093590343528
文化部;14.600093590343528
赫然;11.368639680317738
天鹅绒;43.80084232389084
财税;14.600093590343528
成长;151.84579723241606
鸡蛋羹;14.600093590343528
货票;14.600093590343528
超清;14.600093590343528
韩佳恩;14.600093590343528
数据库;49.32706662297795
偏方;1961.933482473181
打赌;52.7044187393039
代金;14.600093590343528
一瞬间;18.067105895850382
全亚州;14.600093590343528
打败;40.17595470989438
掌权;45.13514526940844
偷情;40.522800532717184
beta;14.600093590343528
大出风头;6.334327784673039
换汇;6.334327784673039
米龙谷;14.600093590343528
插座;41.954206292279125
扬言;12.550194735371774
一袭丽影;14.600093590343528
拉线;14.600093590343528
拖累;5.263877487324305
MandyYu;14.600093590343528
A7Sportback;14.600093590343528
拉练;30.032267366907163
默笙;14.600093590343528
推推;6.334327784673039
洛佩特吉;14.600093590343528
王唯;14.600093590343528
摄像;12.66881799217191
佳能;6.334327784673039
大暴雨;36.313725448871324
ProjectAra;14.600093590343528
照顾;68.80103888545736
玉器;18.15651354728371
银行家;14.600093590343528
正镶白旗;14.600093590343528
优柔寡断;14.600093590343528
润滑油;23.9355616859866
连胜标;14.600093590343528
美如仙;14.600093590343528
张道达;14.600093590343528
拉美;130.92454941840703
会诊;29.200374363773893
☀发;14.600093590343528
谷雨;14.600093590343528
德云社;62.73746388118253
irinalakicevic;14.600093590343528
麻绳;14.600093590343528
博素颜;14.600093590343528
掌柜;18.15651354728371
王嘉;14.600093590343528
会计;377.8951378953276
江直树;14.600093590343528
万有引力;76.0009743714663
玲儿;38.00024359130507
会议;219.05755709062197
原创雷;14.600093590343528
所有制;43.80084232389084
伙计;6.334327784673039
打趣;14.600093590343528
索尔纳;14.600093590343528
佳肴;159.89551640718918
核导弹;203.46264878589585
Dandy;14.600093590343528
拉网;14.600093590343528
潘石屹;29.200374363773893
假期;77.96222670207366
德尔科勒;14.600093590343528
谭顺;14.600093590343528
石泰峰;14.600093590343528
做操;14.600093590343528
•卡斯特罗;14.600093590343528
储存;14.993575897594535
战败国;6.334327784673039
交易会;3.6247272405396624
起火;93.66134810079632
黏糊;6.334327784673039
购票;2.304168670289052
